INFO  | 12/06/2019 10:50:42 PM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN/GRANMixtureBernoulli_DD_2019-Dec-06-22-50-42_39946/log_exp_39946.txt
INFO  | 12/06/2019 10:59:26 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0021 iteration 00000940 = 0.0760275200009346
INFO  | 12/06/2019 10:59:31 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0021 iteration 00000950 = 0.08469002693891525
INFO  | 12/06/2019 10:59:36 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0021 iteration 00000960 = 0.07032618671655655
INFO  | 12/06/2019 10:59:43 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0022 iteration 00000970 = 0.10081446915864944
INFO  | 12/06/2019 10:59:48 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0022 iteration 00000980 = 0.0838075652718544
INFO  | 12/06/2019 10:59:53 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0022 iteration 00000990 = 0.07580039650201797
INFO  | 12/06/2019 10:59:58 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0022 iteration 00001000 = 0.0697099044919014
INFO  | 12/06/2019 11:00:03 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0022 iteration 00001010 = 0.07808905839920044
INFO  | 12/06/2019 11:00:10 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0023 iteration 00001020 = 0.0777975544333458
INFO  | 12/06/2019 11:00:15 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0023 iteration 00001030 = 0.09743701666593552
INFO  | 12/06/2019 11:00:19 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0023 iteration 00001040 = 0.09019481390714645
INFO  | 12/06/2019 11:00:24 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0023 iteration 00001050 = 0.06662122905254364
INFO  | 12/06/2019 11:00:31 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0024 iteration 00001060 = 0.07409696280956268
INFO  | 12/06/2019 11:00:36 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0024 iteration 00001070 = 0.08599914610385895
INFO  | 12/06/2019 11:00:41 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0024 iteration 00001080 = 0.08363471925258636
INFO  | 12/06/2019 11:00:46 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0024 iteration 00001090 = 0.07900688797235489
INFO  | 12/06/2019 11:00:51 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0024 iteration 00001100 = 0.08509700745344162
INFO  | 12/06/2019 11:00:57 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0025 iteration 00001110 = 0.09590402990579605
INFO  | 12/06/2019 11:01:02 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0025 iteration 00001120 = 0.10650978237390518
INFO  | 12/06/2019 11:01:07 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0025 iteration 00001130 = 0.08611776679754257
INFO  | 12/06/2019 11:01:12 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0025 iteration 00001140 = 0.08794993162155151
INFO  | 12/06/2019 11:01:17 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0025 iteration 00001150 = 0.06440437585115433
INFO  | 12/06/2019 11:01:24 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0026 iteration 00001160 = 0.08023180067539215
INFO  | 12/06/2019 11:01:29 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0026 iteration 00001170 = 0.06899945437908173
INFO  | 12/06/2019 11:01:34 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0026 iteration 00001180 = 0.07305413484573364
INFO  | 12/06/2019 11:01:39 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0026 iteration 00001190 = 0.07599212229251862
INFO  | 12/06/2019 11:01:45 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0027 iteration 00001200 = 0.07245029509067535
INFO  | 12/06/2019 11:01:50 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0027 iteration 00001210 = 0.07565717399120331
INFO  | 12/06/2019 11:01:55 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0027 iteration 00001220 = 0.07198220491409302
INFO  | 12/06/2019 11:02:00 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0027 iteration 00001230 = 0.05999242514371872
INFO  | 12/06/2019 11:02:06 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0027 iteration 00001240 = 0.09480350464582443
INFO  | 12/06/2019 11:02:12 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0028 iteration 00001250 = 0.07130888104438782
INFO  | 12/06/2019 11:02:17 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0028 iteration 00001260 = 0.06478419154882431
INFO  | 12/06/2019 11:02:22 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0028 iteration 00001270 = 0.0669756531715393
INFO  | 12/06/2019 11:02:27 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0028 iteration 00001280 = 0.07960101217031479
INFO  | 12/06/2019 11:02:33 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0029 iteration 00001290 = 0.062422119081020355
INFO  | 12/06/2019 11:02:38 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0029 iteration 00001300 = 0.060972750186920166
INFO  | 12/06/2019 11:02:44 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0029 iteration 00001310 = 0.06681162118911743
INFO  | 12/06/2019 11:02:48 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0029 iteration 00001320 = 0.08071337640285492
INFO  | 12/06/2019 11:02:53 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0029 iteration 00001330 = 0.09666705131530762
INFO  | 12/06/2019 11:02:59 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0030 iteration 00001340 = 0.06972495466470718
INFO  | 12/06/2019 11:03:05 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0030 iteration 00001350 = 0.07667218893766403
INFO  | 12/06/2019 11:03:10 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0030 iteration 00001360 = 0.07293504476547241
INFO  | 12/06/2019 11:03:15 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0030 iteration 00001370 = 0.0627283900976181
INFO  | 12/06/2019 11:03:20 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0030 iteration 00001380 = 0.06951573491096497
INFO  | 12/06/2019 11:03:26 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0031 iteration 00001390 = 0.06842682510614395
INFO  | 12/06/2019 11:03:31 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0031 iteration 00001400 = 0.09206151962280273
INFO  | 12/06/2019 11:03:37 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0031 iteration 00001410 = 0.07343246787786484
INFO  | 12/06/2019 11:03:42 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0031 iteration 00001420 = 0.07496131211519241
INFO  | 12/06/2019 11:03:48 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0032 iteration 00001430 = 0.08016503602266312
INFO  | 12/06/2019 11:03:54 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0032 iteration 00001440 = 0.07086574286222458
INFO  | 12/06/2019 11:03:59 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0032 iteration 00001450 = 0.08667519688606262
INFO  | 12/06/2019 11:04:04 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0032 iteration 00001460 = 0.09507951885461807
INFO  | 12/06/2019 11:04:09 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0032 iteration 00001470 = 0.06594568490982056
INFO  | 12/06/2019 11:04:15 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0033 iteration 00001480 = 0.08611279726028442
INFO  | 12/06/2019 11:04:21 PM | File gran_runner.py       | Line 265   | NLL Loss @ epoch 0033 iteration 00001490 = 0.060489024966955185
ERROR | 12/06/2019 11:04:24 PM | File run_exp.py           | Line 42    | Traceback (most recent call last):
  File "run_exp.py", line 38, in main
    runner.train()
  File "/lfs/hyperion3/0/jgs8/graph-generation/GRAN/runner/gran_runner.py", line 251, in train
    train_loss.backward()
  File "/lfs/hyperion3/0/jgs8/anaconda/envs/gran/lib/python3.6/site-packages/torch/tensor.py", line 102, in backward
    torch.autograd.backward(self, gradient, retain_graph, create_graph)
  File "/lfs/hyperion3/0/jgs8/anaconda/envs/gran/lib/python3.6/site-packages/torch/autograd/__init__.py", line 90, in backward
    allow_unreachable=True)  # allow_unreachable flag
KeyboardInterrupt

